u1081	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1081	Летняя акция	0.0
u1083	Служба обслуживания сотрудников	0.0
u1083	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1083	Маркетинговая акция осени	0.0
u1083	Оборудование Apple	0.0
u1083	Спасибо от Сбербанка_часть 3	0.0
u1083	Программа СПАСИБО от Сбербанка	0.0
u1083	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1083	Летняя акция	0.0
u1083	Продукт	0.0
u1083	ТРЕЙД-ИН	10.0
u1083	О Чайникофф	10.0
u1084	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1084	Маркетинговая акция осени	0.0
u1084	Оборудование Apple	0.0
u1084	Спасибо от Сбербанка_часть 3	0.0
u1084	Программа СПАСИБО от Сбербанка	0.0
u1084	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1084	Летняя акция	0.0
u1084	ТРЕЙД-ИН	0.0
u1084	Оформление услуги Кредит в программе SV-кассир	0.0
u1084	Оформление услуги Трейд-ин в программе SV	0.0
u1084	Продукт	0.0
u1088	Служба обслуживания сотрудников	0.0
u1088	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1088	Спасибо от Сбербанка_часть 3	10.0
u1088	Маркетинговая акция осени	10.0
u1088	Оборудование Apple	0.0
u1088	Создание красивых презентаций.	10.0
u1088	Ассортимент Dell	10.0
u1088	WebTutor	10.0
u1088	Программа СПАСИБО от Сбербанка	10.0
u1088	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1088	Летняя акция	0.0
u1088	Оформление покупки в кредит в программе SV-кассир	10.0
u1088	Продукт	10.0
u1088	Разговорный английский_урок 2	10.0
u1088	ТРЕЙД-ИН	10.0
u1088	О Чайникофф	10.0
u1089	Служба обслуживания сотрудников	0.0
u1089	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1089	Оборудование Apple	0.0
u1089	Спасибо от Сбербанка_часть 3	0.0
u1089	Программа СПАСИБО от Сбербанка	0.0
u1089	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1089	Летняя акция	0.0
u109	Программа СПАСИБО от Сбербанка	0.0
u109	Летняя акция	0.0
u1098	обучение ЭДО	10.0
u11	Служба обслуживания сотрудников	0.0
u11	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u11	Маркетинговая акция осени	0.0
u11	Оборудование Apple	0.0
u11	Спасибо от Сбербанка_часть 3	0.0
u11	Программа СПАСИБО от Сбербанка	0.0
u11	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u11	Летняя акция	0.0
u11	Оформление услуги Трейд-ин в программе SV	10.0
u11	Продукт	10.0
u11	ТРЕЙД-ИН	0.0
u11	Оформление услуги Кредит в программе SV-кассир	0.0
u110	Служба обслуживания сотрудников	0.0
u110	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u110	Маркетинговая акция осени	0.0
u110	Оборудование Apple	0.0
u110	Спасибо от Сбербанка_часть 3	0.0
u110	Ассортимент Dell	10.0
u110	Летняя акция	0.0
u110	обучение ЭДО	0.0
u110	Оформление услуги Трейд-ин в программе SV	10.0
u110	О Чайникофф	10.0
u110	Продукт	0.0
u110	ТРЕЙД-ИН	0.0
u1101	Полезные возможности Microsoft Excel	0.0
u1102	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1102	Маркетинговая акция осени	10.0
u1102	Оборудование Apple	0.0
u1102	Спасибо от Сбербанка_часть 3	0.0
u1102	Программа СПАСИБО от Сбербанка	0.0
u1102	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1102	Летняя акция	0.0
u1102	ТРЕЙД-ИН	0.0
u1102	Оформление услуги Кредит в программе SV-кассир	0.0
u1102	Оформление услуги Трейд-ин в программе SV	0.0
u1102	Продукт	0.0
u1106	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1106	Маркетинговая акция осени	0.0
u1106	Оборудование Apple	0.0
u1106	Спасибо от Сбербанка_часть 3	0.0
u1106	Программа СПАСИБО от Сбербанка	0.0
u1106	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1107	Служба обслуживания сотрудников	0.0
u1107	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1107	Маркетинговая акция осени	0.0
u1107	Оборудование Apple	0.0
u1107	Спасибо от Сбербанка_часть 3	0.0
u1107	Ассортимент Dell	0.0
u1107	Программа СПАСИБО от Сбербанка	0.0
u1107	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1107	Летняя акция	0.0
u1107	ТРЕЙД-ИН	0.0
u1107	Оформление услуги Кредит в программе SV-кассир	0.0
u1107	Оформление услуги Трейд-ин в программе SV	0.0
u1107	Продукт	0.0
u1109	Летняя акция	0.0
u111	Служба обслуживания сотрудников	0.0
u111	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u111	Оборудование Apple	0.0
u111	Спасибо от Сбербанка_часть 3	0.0
u111	Программа СПАСИБО от Сбербанка	0.0
u111	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u111	Летняя акция	0.0
u111	ТРЕЙД-ИН	0.0
u111	Оформление услуги Кредит в программе SV-кассир	0.0
u111	Оформление услуги Трейд-ин в программе SV	0.0
u111	Продукт	0.0
u1112	Служба обслуживания сотрудников	0.0
u1112	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1112	Маркетинговая акция осени	0.0
u1112	Спасибо от Сбербанка_часть 3	0.0
u1112	Программа СПАСИБО от Сбербанка	0.0
u1112	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1112	Летняя акция	0.0
u1112	ТРЕЙД-ИН	0.0
u1112	Оформление услуги Кредит в программе SV-кассир	0.0
u1112	Оформление услуги Трейд-ин в программе SV	0.0
u1112	Продукт	0.0
u1114	Служба обслуживания сотрудников	0.0
u1114	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1114	Маркетинговая акция осени	0.0
u1114	Оборудование Apple	0.0
u1114	Спасибо от Сбербанка_часть 3	0.0
u1114	Ассортимент Dell	0.0
u1114	Программа СПАСИБО от Сбербанка	0.0
